"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8","createInstrumentTestOk(String) [1] libelle = ""tria""","","Thu Apr 30 14:47:53 UTC 2026","passed","Thu Apr 30 14:47:53 UTC 2026","","fr.afpa.cda19.harmogestionapi.controllers.InstrumentControllerTest","fr.afpa.cda19.harmogestionapi.controllers.InstrumentControllerTest","createInstrumentTestOk"
"","6","getInstrumentTestKo()","","Thu Apr 30 14:47:53 UTC 2026","passed","Thu Apr 30 14:47:53 UTC 2026","","fr.afpa.cda19.harmogestionapi.controllers.InstrumentControllerTest","fr.afpa.cda19.harmogestionapi.controllers.InstrumentControllerTest","getInstrumentTestKo"
"","8","createInstrumentTestKo(String) [2] libelle = """"","","Thu Apr 30 14:47:53 UTC 2026","passed","Thu Apr 30 14:47:53 UTC 2026","","fr.afpa.cda19.harmogestionapi.controllers.InstrumentControllerTest","fr.afpa.cda19.harmogestionapi.controllers.InstrumentControllerTest","createInstrumentTestKo"
"Envoi d'une requête pour créer un cours avec un identifiant non nul et/ou invalide. On s'attend à un statut 400.","22","Test d'intégration controller pour créer un cours avec un identifiant non nul et/ou invalide","","Thu Apr 30 14:47:56 UTC 2026","passed","Thu Apr 30 14:47:56 UTC 2026","","fr.afpa.cda19.harmogestionapi.controllers.CoursControllerIntegrationTest","fr.afpa.cda19.harmogestionapi.controllers.CoursControllerIntegrationTest","createCoursTestKo"
"Envoi d'une requête pour supprimer un cours avec l'identifiant 2. On s'attend à un statut 200.","23","Test d'intégration controller pour supprimer un cours avec l'identifiant 2","","Thu Apr 30 14:47:56 UTC 2026","passed","Thu Apr 30 14:47:56 UTC 2026","","fr.afpa.cda19.harmogestionapi.controllers.CoursControllerIntegrationTest","fr.afpa.cda19.harmogestionapi.controllers.CoursControllerIntegrationTest","deleteCoursTestOk"
"Envoi d'une requête pour retourner le cours avec l'id 5. On s'attend à un statut 400 car ce cours n'existe pas.","9","Test d'intégration du controller pour retourner le cours avec l'id 5","","Thu Apr 30 14:47:56 UTC 2026","passed","Thu Apr 30 14:47:56 UTC 2026","","fr.afpa.cda19.harmogestionapi.controllers.CoursControllerIntegrationTest","fr.afpa.cda19.harmogestionapi.controllers.CoursControllerIntegrationTest","getCoursTestKo"
"Envoi d'une requête pour modifier un cours l'identifiant 5, un cours non valide et/ou un id nul. On s'attend à un statut 400.","131","Test d'intégration controller pour modifier un cours non valide","","Thu Apr 30 14:47:56 UTC 2026","passed","Thu Apr 30 14:47:56 UTC 2026","","fr.afpa.cda19.harmogestionapi.controllers.CoursControllerIntegrationTest","fr.afpa.cda19.harmogestionapi.controllers.CoursControllerIntegrationTest","updateCoursTestKo"
"Envoi d'une requête pour modifier un cours valide avec l'identifiant 1. On s'attend à un statut 200.","104","Test d'intégration controller pour modifier un cours valide avec l'identifiant 1","","Thu Apr 30 14:47:56 UTC 2026","passed","Thu Apr 30 14:47:56 UTC 2026","","fr.afpa.cda19.harmogestionapi.controllers.CoursControllerIntegrationTest","fr.afpa.cda19.harmogestionapi.controllers.CoursControllerIntegrationTest","updateCoursTestOk"
"Envoi d'une requête pour supprimer le cours un identifiant 1. On s'attend à un statut 400 car aucun cours dans la BDD.","158","Test unitaire controller pour supprimer un cours","","Thu Apr 30 14:47:52 UTC 2026","passed","Thu Apr 30 14:47:52 UTC 2026","","fr.afpa.cda19.harmogestionapi.controllers.CoursControllerTest","fr.afpa.cda19.harmogestionapi.controllers.CoursControllerTest","deleteCoursTest"
"","9","createInstrumentTestKo(String) [3] libelle = ""a""","","Thu Apr 30 14:47:53 UTC 2026","passed","Thu Apr 30 14:47:53 UTC 2026","","fr.afpa.cda19.harmogestionapi.controllers.InstrumentControllerTest","fr.afpa.cda19.harmogestionapi.controllers.InstrumentControllerTest","createInstrumentTestKo"
"","8","createInstrumentTestKo(String) [5] libelle = ""abcdefghijklmnopqrstuvwxyzabcdefghijklmnopqrstuvwxyz""","","Thu Apr 30 14:47:53 UTC 2026","passed","Thu Apr 30 14:47:53 UTC 2026","","fr.afpa.cda19.harmogestionapi.controllers.InstrumentControllerTest","fr.afpa.cda19.harmogestionapi.controllers.InstrumentControllerTest","createInstrumentTestKo"
"","11","getInstrumentsTest()","","Thu Apr 30 14:47:53 UTC 2026","passed","Thu Apr 30 14:47:53 UTC 2026","","fr.afpa.cda19.harmogestionapi.controllers.InstrumentControllerTest","fr.afpa.cda19.harmogestionapi.controllers.InstrumentControllerTest","getInstrumentsTest"
"","7","deleteInstrumentTest()","","Thu Apr 30 14:47:53 UTC 2026","passed","Thu Apr 30 14:47:53 UTC 2026","","fr.afpa.cda19.harmogestionapi.controllers.InstrumentControllerTest","fr.afpa.cda19.harmogestionapi.controllers.InstrumentControllerTest","deleteInstrumentTest"
"","7","createInstrumentTestOk(String) [2] libelle = ""clarinette""","","Thu Apr 30 14:47:53 UTC 2026","passed","Thu Apr 30 14:47:53 UTC 2026","","fr.afpa.cda19.harmogestionapi.controllers.InstrumentControllerTest","fr.afpa.cda19.harmogestionapi.controllers.InstrumentControllerTest","createInstrumentTestOk"
"Envoi d'une requête pour retourner la liste des cours. On s'attend à un statut 200 et à ce que le body contienne le cours.","73","Test d'intégration du controller pour retourner la liste des cours","","Thu Apr 30 14:47:56 UTC 2026","passed","Thu Apr 30 14:47:56 UTC 2026","","fr.afpa.cda19.harmogestionapi.controllers.CoursControllerIntegrationTest","fr.afpa.cda19.harmogestionapi.controllers.CoursControllerIntegrationTest","getProchainsCoursTest"
"Envoi d'une requête pour retourner un cours avec un identifiant 1. On s'attend à un statut 400 car BDD vide.","9","Test unitaire controller pour retourner un cours","","Thu Apr 30 14:47:53 UTC 2026","passed","Thu Apr 30 14:47:53 UTC 2026","","fr.afpa.cda19.harmogestionapi.controllers.CoursControllerTest","fr.afpa.cda19.harmogestionapi.controllers.CoursControllerTest","getCoursTest"
"Envoi d'une requête pour modifier le cours un identifiant 1. On s'attend à un statut 400 car aucun cours dans la BDD.","217","Test unitaire controller pour modifier un cours","","Thu Apr 30 14:47:52 UTC 2026","passed","Thu Apr 30 14:47:53 UTC 2026","","fr.afpa.cda19.harmogestionapi.controllers.CoursControllerTest","fr.afpa.cda19.harmogestionapi.controllers.CoursControllerTest","updateCoursTest"
"Envoi d'une requête pour retourner le cours avec l'id 1. On s'attend à un statut 200 et à ce que le body contienne le cours.","17","Test d'intégration du controller pour retourner le cours avec l'id 1","","Thu Apr 30 14:47:56 UTC 2026","passed","Thu Apr 30 14:47:56 UTC 2026","","fr.afpa.cda19.harmogestionapi.controllers.CoursControllerIntegrationTest","fr.afpa.cda19.harmogestionapi.controllers.CoursControllerIntegrationTest","getCoursTestOk"
"","9","createInstrumentTestKo(String) [4] libelle = ""br""","","Thu Apr 30 14:47:53 UTC 2026","passed","Thu Apr 30 14:47:53 UTC 2026","","fr.afpa.cda19.harmogestionapi.controllers.InstrumentControllerTest","fr.afpa.cda19.harmogestionapi.controllers.InstrumentControllerTest","createInstrumentTestKo"
"Envoi d'une requête pour supprimer un cours avec l'identifiant 5. On s'attend à un statut 400.","13","Test d'intégration controller pour supprimer un cours avec l'identifiant 5","","Thu Apr 30 14:47:56 UTC 2026","passed","Thu Apr 30 14:47:56 UTC 2026","","fr.afpa.cda19.harmogestionapi.controllers.CoursControllerIntegrationTest","fr.afpa.cda19.harmogestionapi.controllers.CoursControllerIntegrationTest","deleteCoursTestKo"
"Test de vérification du contexte de l'application","3","contextLoads()","","Thu Apr 30 14:47:57 UTC 2026","passed","Thu Apr 30 14:47:57 UTC 2026","","fr.afpa.cda19.harmogestionapi.HarmoGestionApiApplicationTests","fr.afpa.cda19.harmogestionapi.HarmoGestionApiApplicationTests","contextLoads"
"Envoi d'une requête pour créer un cours avec un identifiant non nul ou invalide. On s'attend à un statut 400.","27","Test unitaire controller pour créer un cours avec un identifiant non nul ou invalide","","Thu Apr 30 14:47:53 UTC 2026","passed","Thu Apr 30 14:47:53 UTC 2026","","fr.afpa.cda19.harmogestionapi.controllers.CoursControllerTest","fr.afpa.cda19.harmogestionapi.controllers.CoursControllerTest","createCoursTestKo"
"Envoi d'une requête pour créer un cours valide avec un identifiant nul. On s'attend à un statut 201.","40","Test d'intégration controller pour créer un cours valide avec un identifiant nul","","Thu Apr 30 14:47:56 UTC 2026","passed","Thu Apr 30 14:47:56 UTC 2026","","fr.afpa.cda19.harmogestionapi.controllers.CoursControllerIntegrationTest","fr.afpa.cda19.harmogestionapi.controllers.CoursControllerIntegrationTest","createCoursTestOk"
"Envoi d'une requête pour créer un cours avec un identifiant nul. On s'attend à un statut 201.","15","Test unitaire controller pour créer un cours avec un identifiant nul","","Thu Apr 30 14:47:53 UTC 2026","passed","Thu Apr 30 14:47:53 UTC 2026","","fr.afpa.cda19.harmogestionapi.controllers.CoursControllerTest","fr.afpa.cda19.harmogestionapi.controllers.CoursControllerTest","createCoursTestOk"
"Envoi d'une requête pour retourner la liste des cours. On s'attend à un statut 404 car BDD vide.","13","Test unitaire controller pour retourner la liste des cours","","Thu Apr 30 14:47:53 UTC 2026","passed","Thu Apr 30 14:47:53 UTC 2026","","fr.afpa.cda19.harmogestionapi.controllers.CoursControllerTest","fr.afpa.cda19.harmogestionapi.controllers.CoursControllerTest","getAllCoursTest"
"","17","createInstrumentTestKo(String) [1] libelle = null","","Thu Apr 30 14:47:53 UTC 2026","passed","Thu Apr 30 14:47:53 UTC 2026","","fr.afpa.cda19.harmogestionapi.controllers.InstrumentControllerTest","fr.afpa.cda19.harmogestionapi.controllers.InstrumentControllerTest","createInstrumentTestKo"
"","16","updateInstrumentTest()","","Thu Apr 30 14:47:53 UTC 2026","passed","Thu Apr 30 14:47:53 UTC 2026","","fr.afpa.cda19.harmogestionapi.controllers.InstrumentControllerTest","fr.afpa.cda19.harmogestionapi.controllers.InstrumentControllerTest","updateInstrumentTest"
